Postcode,Suburb,State,Lat,Lon,Category
3184,BRIGHTON ROAD,VIC,-37.880,145.000,Delivery Area
3391,BRIM,VIC,-36.070,142.520,Delivery Area
3312,BRIMBOAL,VIC,-37.640,141.370,Delivery Area
3685,BRIMIN,VIC,-36.100,146.220,Delivery Area
3401,BRIMPAEN,VIC,-36.460,142.310,Delivery Area
3319,BRINGALBERT,VIC,-36.970,141.080,Delivery Area
3315,BRIT BRIT,VIC,-37.440,141.760,Delivery Area
3658,BROADFORD,VIC,-37.200,145.050,Delivery Area
3875,BROADLANDS,VIC,-37.830,147.630,Delivery Area
3047,BROADMEADOWS,VIC,-37.680,144.920,Delivery Area
3301,BROADWATER,VIC,-37.700,141.930,Delivery Area
3888,BRODRIBB RIVER,VIC,-37.150,148.880,Delivery Area
3673,BROKEN CREEK,VIC,-36.430,145.890,Delivery Area
3472,BROMLEY,VIC,-36.920,143.760,Delivery Area
3338,BROOKFIELD,VIC,-37.700,144.540,Delivery Area
3012,BROOKLYN,VIC,-37.810,144.850,Delivery Area
3896,BROOKVILLE,VIC,-37.110,147.810,Delivery Area
3364,BROOMFIELD,VIC,-37.370,143.940,Delivery Area
3418,BROUGHTON,VIC,-36.170,141.330,Delivery Area
3350,BROWN HILL,VIC,-37.560,143.820,Delivery Area
3685,BROWNS PLAINS,VIC,-36.100,146.220,Delivery Area
3749,BRUARONG,VIC,-36.410,146.860,Delivery Area
3268,BRUCKNELL,VIC,-38.420,142.860,Delivery Area
3885,BRUMBY,VIC,-37.710,147.830,Delivery Area
3056,BRUNSWICK,VIC,-37.760,144.940,Delivery Area
3057,BRUNSWICK EAST,VIC,-37.760,144.980,Delivery Area
3056,BRUNSWICK LOWER,VIC,-37.760,144.940,Delivery Area
3056,BRUNSWICK NORTH,VIC,-37.760,144.940,Delivery Area
3055,BRUNSWICK SOUTH,VIC,-37.770,144.940,Delivery Area
3055,BRUNSWICK WEST,VIC,-37.770,144.940,Delivery Area
3885,BRUTHEN,VIC,-37.710,147.830,Delivery Area
3375,BUANGOR,VIC,-37.430,143.130,Delivery Area
3885,BUCHAN,VIC,-37.710,147.830,Delivery Area
3885,BUCHAN SOUTH,VIC,-37.710,147.830,Delivery Area
3740,BUCKLAND,VIC,-36.820,146.850,Delivery Area
3240,BUCKLEY,VIC,-38.220,144.080,Delivery Area
3301,BUCKLEY SWAMP,VIC,-37.700,141.930,Delivery Area
3525,BUCKRABANYULE,VIC,-36.270,143.430,Delivery Area
3862,BUDGEE BUDGEE,VIC,-37.570,147.190,Delivery Area
3870,BUDGEREE,VIC,-38.380,146.280,Delivery Area
3579,BUDGERUM EAST,VIC,-35.880,143.870,Delivery Area
