Postcode,Suburb,State,Lat,Lon,Category
7252,LULWORTH,TAS,-41.030,146.950,Delivery Area
7150,LUNAWANNA,TAS,-43.360,147.330,Delivery Area
7109,LUNE RIVER,TAS,-42.960,147.080,Delivery Area
7009,LUTANA,TAS,-42.840,147.290,Delivery Area
7109,LYMINGTON,TAS,-42.960,147.080,Delivery Area
7256,LYMWOOD,TAS,-39.780,143.900,Delivery Area
7468,MACQUARIE HEADS,TAS,-42.220,145.200,Delivery Area
7151,MACQUARIE ISLAND,TAS,-41.520,146.640,Delivery Area
7140,MACQUARIE PLAINS,TAS,-42.730,147.030,Delivery Area
7140,MAGRA,TAS,-42.730,147.030,Delivery Area
7140,MALBINA,TAS,-42.730,147.030,Delivery Area
7030,MANGALORE,TAS,-42.420,147.140,Delivery Area
7214,MANGANA,TAS,-41.640,147.970,Delivery Area
7054,MARGATE,TAS,-43.050,147.260,Delivery Area
7175,MARION BAY,TAS,-42.810,147.830,Delivery Area
7330,MARRAWAH,TAS,-40.930,145.190,Delivery Area
7214,MATHINNA,TAS,-41.640,147.970,Delivery Area
7321,MAWBANNA,TAS,-40.850,145.310,Delivery Area
7151,MAWSON,TAS,-41.520,146.640,Delivery Area
7304,MAYBERRY,TAS,-41.820,146.680,Delivery Area
7140,MAYDENA,TAS,-42.730,147.030,Delivery Area
7248,MAYFIELD,TAS,-41.420,147.130,Delivery Area
7151,MCDONALD ISLANDS,TAS,,,Delivery Area
7140,MEADOWBANK,TAS,-42.730,147.030,Delivery Area
7304,MEANDER,TAS,-41.820,146.680,Delivery Area
7330,MELLA,TAS,-40.930,145.190,Delivery Area
7310,MELROSE,TAS,-41.240,146.320,Delivery Area
7030,MELTON MOWBRAY,TAS,-42.420,147.140,Delivery Area
7255,MEMANA,TAS,-40.040,147.950,Delivery Area
7330,MENGHA,TAS,-40.930,145.190,Delivery Area
7304,MERSEY FOREST,TAS,-41.820,146.680,Delivery Area
7305,MERSEYLEA,TAS,-41.340,146.470,Delivery Area
7325,MEUNNA,TAS,-41.070,145.630,Delivery Area
7310,MIANDETTA,TAS,-41.240,146.320,Delivery Area
7306,MIDDLESEX,TAS,-41.280,146.320,Delivery Area
7163,MIDDLETON,TAS,-43.200,147.250,Delivery Area
7171,MIDWAY POINT,TAS,-42.800,147.530,Delivery Area
7030,MIENA,TAS,-42.420,147.140,Delivery Area
7325,MILABENA,TAS,-41.070,145.630,Delivery Area
7030,MILLERS BLUFF,TAS,-42.420,147.140,Delivery Area
7310,MOINA,TAS,-41.240,146.320,Delivery Area
7304,MOLE CREEK,TAS,-41.820,146.680,Delivery Area
7140,MOLESWORTH,TAS,-42.730,147.030,Delivery Area
7304,MOLTEMA,TAS,-41.820,146.680,Delivery Area
7330,MONTAGU,TAS,-40.930,145.190,Delivery Area
7018,MONTAGU BAY,TAS,-42.870,147.370,Delivery Area
7304,MONTANA,TAS,-41.820,146.680,Delivery Area
7320,MONTELLO,TAS,-41.070,145.890,Delivery Area
7010,MONTROSE,TAS,-42.820,147.300,Delivery Area
7321,MONTUMANA,TAS,-40.850,145.310,Delivery Area
7140,MOOGARA,TAS,-42.730,147.030,Delivery Area
7009,MOONAH,TAS,-42.840,147.290,Delivery Area
7321,MOOREVILLE,TAS,-40.850,145.310,Delivery Area
7264,MOORINA,TAS,-40.890,147.880,Delivery Area
7325,MOORLEAH,TAS,-41.070,145.630,Delivery Area
7030,MORASS BAY,TAS,-42.420,147.140,Delivery Area
7307,MORIARTY,TAS,-41.190,146.610,Delivery Area
7018,MORNINGTON,TAS,-42.870,147.370,Delivery Area
7252,MOUNT DIRECTION,TAS,-41.030,146.950,Delivery Area
7140,MOUNT FIELD,TAS,-42.730,147.030,Delivery Area
7325,MOUNT HICKS,TAS,-41.070,145.630,Delivery Area
7140,MOUNT LLOYD,TAS,-42.730,147.030,Delivery Area
7007,MOUNT NELSON,TAS,-42.920,147.320,Delivery Area
7306,MOUNT ROLAND,TAS,,,Delivery Area
7170,MOUNT RUMNEY,TAS,-42.870,147.470,Delivery Area
7120,MOUNT SEYMOUR,TAS,-42.330,147.460,Delivery Area
7000,MOUNT STUART,TAS,-42.870,147.330,Delivery Area
7264,MOUNT WILLIAM,TAS,,,Delivery Area
7109,MOUNTAIN RIVER,TAS,-42.960,147.080,Delivery Area
